node,train_mask,val_mask,test_mask,label,is_anchor
2283,1,0,0,0,0
2284,1,0,0,0,0
2286,1,0,0,0,0
2287,0,0,1,0,0
2198,1,0,0,0,0
2288,0,0,1,0,0
2289,1,0,0,0,0
2290,1,0,0,0,0
2292,1,0,0,0,0
2293,1,0,0,0,0
2295,0,0,1,0,0
2297,0,1,0,0,0
2298,0,0,1,0,0
2299,0,1,0,0,0
2300,1,0,0,0,0
2301,1,0,0,0,0
2302,0,0,1,0,0
2296,0,1,0,0,0
2275,1,0,0,0,0
2285,1,0,0,0,0
2304,1,0,0,0,0
2305,0,0,1,0,0
2306,0,0,1,0,0
2276,0,0,1,0,0
2307,1,0,0,0,0
2308,0,0,1,0,0
2303,1,0,0,0,0
2309,0,1,0,0,0
2310,1,0,0,0,0
2311,0,0,1,0,0
2312,1,0,0,0,0
2313,0,1,0,0,0
2314,1,0,0,0,0
2316,1,0,0,0,0
2317,1,0,0,0,0
2318,0,1,0,0,0
2319,1,0,0,0,0
2320,0,0,1,0,0
2321,0,0,1,0,0
2322,1,0,0,0,0
2323,0,0,1,0,0
2324,1,0,0,0,0
2325,1,0,0,0,0
2326,1,0,0,0,0
2327,0,0,1,0,0
2330,1,0,0,0,0
2331,0,0,1,0,0
2332,1,0,0,0,0
2333,0,1,0,0,0
2334,1,0,0,0,0
2335,1,0,0,0,0
2336,1,0,0,0,0
2337,0,1,0,0,0
2338,0,1,0,0,0
2339,1,0,0,0,0
2340,0,0,1,0,0
2341,0,0,1,0,0
2342,0,0,1,0,0
2343,1,0,0,0,0
2344,0,1,0,0,0
2345,0,1,0,0,0
2348,0,0,1,0,0
2349,1,0,0,0,1
2352,1,0,0,0,0
2262,1,0,0,0,0
2346,1,0,0,0,0
2353,0,1,0,0,0
2356,0,1,0,0,0
2357,1,0,0,0,0
2358,1,0,0,0,0
2360,1,0,0,0,0
2363,1,0,0,0,0
2364,1,0,0,0,0
2365,0,0,1,0,0
2366,1,0,0,0,0
2368,1,0,0,0,0
2328,0,1,0,0,0
2359,0,0,1,0,0
2369,0,1,0,0,0
2371,1,0,0,0,0
2372,0,1,0,0,0
2373,0,1,0,0,0
2374,0,0,1,0,0
2367,1,0,0,1,1
2375,0,1,0,0,0
2377,1,0,0,0,0
2242,0,0,1,0,0
2379,1,0,0,0,0
2378,1,0,0,0,0
2380,0,0,1,0,0
2381,0,0,1,0,0
2382,1,0,0,0,0
2383,1,0,0,0,0
2384,0,0,1,0,0
2249,1,0,0,0,0
2385,1,0,0,0,0
2386,1,0,0,0,0
2387,1,0,0,0,0
2389,0,0,1,0,0
2390,0,1,0,0,0
2370,1,0,0,0,0
2391,0,0,1,0,0
2392,0,0,1,0,0
2393,1,0,0,0,0
2394,1,0,0,0,0
2395,1,0,0,0,0
2362,0,0,1,0,0
2315,1,0,0,0,0
2397,0,0,1,0,0
2398,1,0,0,0,0
2399,1,0,0,0,0
2400,1,0,0,0,0
2401,1,0,0,0,0
2350,0,0,1,0,0
2404,1,0,0,0,0
2406,1,0,0,0,0
2407,0,0,1,0,0
2408,1,0,0,0,0
2411,1,0,0,0,0
2405,1,0,0,0,0
2412,1,0,0,0,0
2414,1,0,0,0,0
2417,1,0,0,0,0
2291,0,0,1,0,0
2419,1,0,0,0,0
2420,0,0,1,0,0
2421,0,0,1,0,0
2422,0,0,1,0,0
2351,1,0,0,0,0
2423,1,0,0,0,0
2424,1,0,0,0,0
2425,0,0,1,0,0
2416,0,1,0,0,0
2426,0,1,0,0,0
2427,0,1,0,0,0
2428,1,0,0,0,0
2429,0,1,0,0,0
2403,1,0,0,0,0
2430,1,0,0,0,0
2354,1,0,0,0,0
2432,1,0,0,0,0
2433,1,0,0,0,0
2434,1,0,0,0,0
2415,1,0,0,0,0
2435,1,0,0,0,0
2436,1,0,0,0,1
2437,1,0,0,0,0
2438,0,0,1,0,1
2410,1,0,0,1,1
2439,1,0,0,0,0
2440,1,0,0,0,0
2441,0,0,1,0,0
2443,0,1,0,0,0
2444,0,1,0,0,0
2445,0,1,0,0,0
2409,0,0,1,0,0
2446,1,0,0,0,0
2447,0,1,0,0,0
2449,0,0,1,0,0
2450,1,0,0,0,0
2451,1,0,0,0,0
2452,1,0,0,0,0
2453,1,0,0,0,0
2454,1,0,0,0,0
2455,0,0,1,0,1
2458,1,0,0,0,0
2459,0,0,1,0,0
2460,0,0,1,0,0
2461,1,0,0,0,0
2462,0,1,0,0,0
2448,1,0,0,0,0
2463,1,0,0,0,0
2456,1,0,0,0,0
2464,0,1,0,0,0
2418,0,0,1,0,0
2466,1,0,0,0,0
2468,1,0,0,0,0
2469,1,0,0,0,0
2470,1,0,0,0,0
2471,0,0,1,1,1
2473,0,1,0,0,0
2472,0,1,0,0,0
2474,1,0,0,0,0
2475,0,1,0,0,0
2476,1,0,0,0,0
2477,1,0,0,0,0
2478,1,0,0,0,0
2442,0,1,0,0,0
2479,1,0,0,0,0
2481,1,0,0,0,0
2482,1,0,0,0,0
2485,1,0,0,0,0
2486,1,0,0,0,0
2484,1,0,0,0,0
2487,1,0,0,0,0
2488,1,0,0,0,0
2483,0,1,0,0,0
2480,0,0,1,0,0
2489,1,0,0,0,0
2490,1,0,0,0,0
2491,1,0,0,0,0
2492,0,1,0,0,0
2493,0,1,0,0,0
2273,1,0,0,0,0
2495,0,1,0,0,0
2496,0,1,0,0,0
2494,0,0,1,0,0
2497,0,1,0,0,0
2499,1,0,0,0,0
2498,1,0,0,0,0
2500,0,1,0,0,0
2501,0,1,0,0,0
2502,1,0,0,0,0
2503,1,0,0,0,0
2504,1,0,0,0,0
2505,0,0,1,1,1
2506,1,0,0,0,0
2507,0,0,1,0,0
2508,1,0,0,0,0
2509,0,0,1,0,0
2510,0,1,0,0,0
2511,1,0,0,0,0
2512,1,0,0,0,0
2513,1,0,0,0,0
2514,0,1,0,1,1
2515,1,0,0,0,0
2516,0,1,0,1,1
2517,0,1,0,0,0
2518,1,0,0,0,0
2519,1,0,0,0,0
2520,1,0,0,0,0
2347,1,0,0,0,0
2522,0,0,1,0,0
2523,1,0,0,0,0
2521,0,1,0,0,0
2524,1,0,0,0,0
2525,0,1,0,0,0
2527,1,0,0,0,0
2528,1,0,0,0,0
1954,0,1,0,0,0
2529,1,0,0,0,0
2531,0,1,0,0,0
2532,0,0,1,0,0
2533,0,1,0,0,0
2534,1,0,0,0,0
2535,1,0,0,0,0
2536,0,1,0,0,0
2537,1,0,0,0,0
2355,1,0,0,0,0
2538,0,1,0,0,0
2539,0,0,1,0,0
2540,1,0,0,0,0
2541,0,0,1,0,0
2542,1,0,0,0,0
2543,0,1,0,0,0
2544,1,0,0,0,0
2545,1,0,0,0,0
2546,1,0,0,0,0
2547,1,0,0,0,0
2548,1,0,0,0,0
2549,1,0,0,0,0
2550,1,0,0,0,0
2551,1,0,0,0,0
2552,1,0,0,0,0
2553,1,0,0,0,0
2555,0,1,0,0,0
2556,1,0,0,0,0
2557,0,0,1,0,0
2558,1,0,0,0,0
2559,1,0,0,0,0
2561,0,0,1,0,0
2562,1,0,0,0,0
2563,1,0,0,0,0
2565,1,0,0,0,0
2566,0,1,0,0,0
2567,1,0,0,0,0
2568,1,0,0,0,0
2569,1,0,0,0,0
2570,0,1,0,0,0
2571,1,0,0,0,0
2572,1,0,0,0,0
2573,1,0,0,0,0
2574,1,0,0,1,1
2575,1,0,0,0,0
2576,1,0,0,0,0
2577,1,0,0,0,0
2578,1,0,0,0,0
2579,1,0,0,0,0
2564,0,1,0,0,0
2580,1,0,0,0,0
2581,0,1,0,0,0
2582,0,0,1,0,0
2584,1,0,0,0,0
2376,0,1,0,0,0
2585,0,1,0,0,0
2586,0,1,0,0,0
2587,1,0,0,0,0
2588,0,0,1,0,0
2589,0,1,0,0,0
2590,0,1,0,0,0
2591,0,1,0,0,0
2592,0,0,1,0,0
2594,1,0,0,0,0
2595,0,0,1,0,0
2596,1,0,0,0,0
2597,0,0,1,0,0
2598,0,0,1,0,0
2600,1,0,0,0,0
2601,1,0,0,0,0
2602,1,0,0,0,0
2603,0,0,1,0,0
2604,0,0,1,0,0
2605,0,1,0,0,0
2606,1,0,0,0,0
2530,1,0,0,0,0
2608,0,1,0,0,0
2610,1,0,0,0,0
2611,0,1,0,0,0
2612,1,0,0,0,0
2613,0,0,1,0,0
2614,0,1,0,0,0
2615,0,1,0,0,0
2616,0,1,0,0,0
2617,0,1,0,0,0
2619,0,0,1,1,1
2620,1,0,0,0,0
2621,0,1,0,0,0
2622,1,0,0,0,0
2623,1,0,0,0,0
2624,0,1,0,0,0
2625,1,0,0,0,0
2626,0,1,0,0,0
2627,0,1,0,0,0
2628,1,0,0,0,0
2629,0,1,0,0,0
2630,1,0,0,0,0
2631,1,0,0,0,0
2633,1,0,0,0,0
2632,1,0,0,0,0
2634,0,0,1,0,0
2635,1,0,0,0,0
2593,1,0,0,0,0
2636,0,1,0,0,0
2637,1,0,0,0,0
2638,1,0,0,0,0
2639,0,0,1,0,0
2640,1,0,0,0,0
2641,0,0,1,0,0
2388,1,0,0,0,0
2329,1,0,0,0,0
2642,0,1,0,0,0
2643,1,0,0,0,0
2644,1,0,0,0,0
2645,1,0,0,0,0
2646,0,1,0,0,0
2647,1,0,0,0,0
2648,1,0,0,0,0
2649,1,0,0,0,0
2651,1,0,0,0,0
2653,1,0,0,0,0
2655,1,0,0,0,0
2657,1,0,0,1,1
2658,0,1,0,0,0
2659,0,0,1,0,0
2660,1,0,0,0,0
2661,1,0,0,0,0
2662,1,0,0,0,0
2663,0,1,0,0,0
2396,1,0,0,0,0
2664,0,1,0,0,0
2665,1,0,0,0,0
2666,0,0,1,0,0
2667,1,0,0,0,0
2668,0,1,0,0,0
2669,0,0,1,0,0
2670,1,0,0,0,0
2671,1,0,0,0,0
2672,1,0,0,1,1
2673,1,0,0,0,0
2674,1,0,0,1,1
2675,1,0,0,0,0
2677,0,1,0,0,0
2676,0,0,1,1,1
2678,1,0,0,1,1
2681,0,1,0,0,0
2680,0,1,0,0,0
2682,0,1,0,0,0
2683,1,0,0,0,0
2684,0,0,1,0,0
2685,0,1,0,0,0
2686,1,0,0,0,0
2687,0,0,1,0,0
2607,1,0,0,0,0
2689,1,0,0,0,0
2690,0,1,0,0,0
1781,0,0,1,0,0
2693,1,0,0,0,0
2694,1,0,0,0,0
2695,1,0,0,0,0
2696,1,0,0,0,0
2697,0,1,0,0,0
2698,1,0,0,0,0
2699,1,0,0,1,1
2701,0,0,1,1,1
2702,1,0,0,1,1
2700,1,0,0,1,1
2703,0,0,1,1,1
2704,0,0,1,1,1
2705,1,0,0,1,1
2706,0,0,1,1,1
2707,1,0,0,1,1
2708,1,0,0,1,1
2709,1,0,0,1,1
2710,1,0,0,0,0
2711,1,0,0,0,0
2713,1,0,0,0,0
2715,1,0,0,0,0
2716,0,1,0,0,0
2712,1,0,0,1,1
2717,0,0,1,1,1
2718,1,0,0,1,1
2719,1,0,0,0,0
2720,1,0,0,1,1
2721,0,1,0,1,1
2722,1,0,0,1,1
2723,1,0,0,0,0
2726,1,0,0,0,0
2599,1,0,0,0,0
2727,1,0,0,0,0
2729,1,0,0,0,0
2728,1,0,0,0,0
2731,1,0,0,0,0
2714,1,0,0,0,0
2732,1,0,0,0,0
2734,1,0,0,0,0
2735,1,0,0,0,0
2736,1,0,0,0,0
2737,0,0,1,1,1
2738,1,0,0,1,1
2739,1,0,0,0,0
2740,0,0,1,0,0
2654,1,0,0,0,0
2741,1,0,0,0,0
2742,0,1,0,0,0
2743,0,0,1,0,0
2744,1,0,0,0,0
2745,1,0,0,0,0
2746,1,0,0,0,0
2747,1,0,0,0,0
2748,1,0,0,0,0
2749,0,0,1,0,0
2750,0,0,1,0,0
2752,0,0,1,0,0
2753,0,1,0,0,0
2725,0,0,1,0,0
2754,0,1,0,0,0
2755,1,0,0,0,0
2756,1,0,0,0,0
2757,0,0,1,0,0
2758,0,1,0,0,0
2760,1,0,0,0,0
2762,1,0,0,0,0
2763,0,0,1,0,0
2765,0,0,1,0,0
2766,0,0,1,0,0
2724,0,0,1,0,0
2768,1,0,0,0,0
2761,1,0,0,0,0
2769,0,0,1,0,0
2770,1,0,0,0,0
2771,1,0,0,0,0
2691,1,0,0,0,0
2751,0,0,1,0,0
2772,0,0,1,0,0
2773,1,0,0,0,0
2774,1,0,0,0,0
2776,1,0,0,0,0
2777,1,0,0,0,0
2779,1,0,0,0,0
2733,0,0,1,0,0
2780,1,0,0,0,0
2781,1,0,0,0,0
2782,1,0,0,0,0
2783,1,0,0,0,0
2775,1,0,0,0,0
2786,0,0,1,0,0
2787,0,1,0,0,0
2788,0,1,0,0,0
2789,1,0,0,0,0
2784,1,0,0,0,0
2790,0,0,1,0,0
2791,0,0,1,0,0
2778,1,0,0,0,0
2792,1,0,0,0,0
2793,1,0,0,0,0
2795,0,0,1,0,0
2679,0,0,1,0,0
2797,1,0,0,0,0
2798,0,0,1,0,0
2799,1,0,0,0,0
2800,1,0,0,0,0
2801,1,0,0,0,0
2802,0,0,1,0,0
2803,1,0,0,0,0
2618,1,0,0,0,0
2804,1,0,0,0,0
645,1,0,0,0,0
2805,1,0,0,0,0
2796,0,1,0,0,0
2609,1,0,0,0,0
2806,1,0,0,0,0
2807,0,1,0,0,0
2808,1,0,0,0,0
2809,1,0,0,0,0
2810,0,1,0,0,0
2811,1,0,0,0,0
2812,1,0,0,0,0
2813,1,0,0,0,0
2814,1,0,0,0,0
2815,0,1,0,0,0
2816,0,0,1,0,0
2817,1,0,0,0,0
2819,1,0,0,0,0
2820,1,0,0,0,0
2818,0,1,0,0,0
2823,1,0,0,0,0
2730,1,0,0,0,0
2824,1,0,0,0,0
2825,1,0,0,0,0
2827,1,0,0,0,0
2822,0,1,0,0,0
2828,1,0,0,0,0
2785,1,0,0,0,0
2829,1,0,0,0,0
2821,1,0,0,0,0
2832,1,0,0,0,0
2833,0,1,0,0,0
2830,1,0,0,0,0
2834,0,0,1,0,0
2836,1,0,0,0,0
2838,1,0,0,0,0
2839,1,0,0,0,0
2840,1,0,0,0,0
2843,0,0,1,0,0
2841,0,0,1,0,0
2844,1,0,0,0,0
2826,1,0,0,0,0
2846,0,1,0,0,0
2794,1,0,0,0,0
2831,1,0,0,0,0
2848,1,0,0,0,0
2849,0,1,0,0,0
2845,1,0,0,0,0
2850,0,0,1,0,0
2851,1,0,0,0,0
2852,0,1,0,0,0
2853,1,0,0,0,0
2835,1,0,0,0,0
2856,1,0,0,0,0
2855,1,0,0,0,0
2857,1,0,0,0,0
2858,0,1,0,0,0
2859,1,0,0,0,0
2860,0,1,0,0,0
2862,1,0,0,0,0
2854,1,0,0,0,0
2863,0,1,0,0,0
2864,1,0,0,0,0
2865,1,0,0,0,0
2866,0,0,1,0,0
2868,1,0,0,0,0
2869,1,0,0,0,0
2767,1,0,0,0,0
2870,1,0,0,0,0
2867,0,1,0,0,0
2871,1,0,0,0,0
2872,1,0,0,0,0
2873,1,0,0,0,0
2688,1,0,0,0,0
2861,1,0,0,0,0
2874,0,1,0,0,0
2875,1,0,0,0,0
2877,1,0,0,0,0
2878,0,0,1,0,0
2879,1,0,0,0,0
2880,0,1,0,0,0
2882,0,1,0,0,0
2881,1,0,0,0,0
2883,1,0,0,0,0
2884,1,0,0,0,0
2885,0,0,1,0,0
2886,1,0,0,0,0
2837,1,0,0,0,0
2876,1,0,0,0,0
2887,1,0,0,0,0
2888,1,0,0,0,0
2889,1,0,0,0,0
2891,1,0,0,0,0
2892,1,0,0,0,0
2893,1,0,0,0,0
2894,0,0,1,0,0
2895,1,0,0,0,0
2896,1,0,0,0,0
2898,0,1,0,0,0
2900,1,0,0,0,0
2901,1,0,0,0,0
2897,0,0,1,0,0
2904,1,0,0,0,0
2903,1,0,0,0,0
2905,0,1,0,0,0
2906,0,1,0,0,0
2908,1,0,0,0,0
2909,1,0,0,0,0
2910,0,0,1,0,0
2911,1,0,0,0,0
2912,0,0,1,0,0
2914,0,1,0,0,0
2915,0,1,0,0,0
2916,0,0,1,0,0
2917,1,0,0,0,0
2918,0,0,1,0,0
2920,1,0,0,0,0
2921,1,0,0,0,0
2923,1,0,0,0,0
2919,1,0,0,0,0
2922,0,0,1,0,0
2924,1,0,0,0,0
2925,1,0,0,0,0
2926,1,0,0,0,0
2927,1,0,0,0,0
2928,0,0,1,0,0
2930,1,0,0,0,0
2847,0,1,0,0,0
2932,1,0,0,0,0
2933,1,0,0,0,0
2935,1,0,0,0,0
2936,1,0,0,0,0
2937,1,0,0,0,0
2938,1,0,0,0,0
2939,1,0,0,0,0
2940,1,0,0,0,0
2941,0,0,1,0,0
2942,1,0,0,0,0
2943,0,1,0,0,0
2944,1,0,0,0,0
2945,1,0,0,0,0
2946,0,0,1,0,0
2947,0,1,0,0,0
2948,1,0,0,0,0
2656,1,0,0,0,0
2953,0,1,0,0,0
2931,0,1,0,0,0
2955,1,0,0,0,0
2956,1,0,0,0,0
2959,0,0,1,0,0
2961,1,0,0,0,0
2962,1,0,0,1,1
2963,1,0,0,0,0
2960,1,0,0,0,0
2964,1,0,0,0,0
2965,0,1,0,0,0
2968,1,0,0,0,0
2970,1,0,0,0,0
1975,0,0,1,0,0
2971,0,0,1,0,0
2972,1,0,0,0,0
2974,1,0,0,0,0
2899,1,0,0,0,0
2975,1,0,0,0,0
2976,1,0,0,0,0
2977,0,0,1,0,0
2978,0,1,0,0,0
2980,0,1,0,0,0
2934,1,0,0,0,0
2982,1,0,0,0,0
2929,1,0,0,0,0
2983,0,1,0,0,0
2984,1,0,0,0,0
2981,0,1,0,0,0
2985,1,0,0,0,0
2986,1,0,0,0,0
2973,0,0,1,0,0
2988,0,1,0,0,0
2989,1,0,0,0,0
2990,0,1,0,0,0
2991,1,0,0,0,0
2992,1,0,0,1,1
2993,1,0,0,0,0
2994,0,1,0,0,0
2952,0,1,0,0,0
2995,1,0,0,0,0
2997,1,0,0,0,0
2998,0,0,1,0,0
2999,0,0,1,0,0
3000,1,0,0,0,0
2987,0,1,0,0,0
3001,1,0,0,0,0
2996,0,0,1,0,0
3002,0,1,0,0,0
3005,1,0,0,0,0
3003,1,0,0,0,0
3008,1,0,0,0,0
3009,1,0,0,0,0
3010,0,0,1,0,0
3011,0,1,0,0,0
2950,0,1,0,0,0
3012,0,0,1,0,0
3013,0,0,1,0,0
3006,1,0,0,0,0
3015,1,0,0,0,0
3016,1,0,0,0,0
3017,1,0,0,0,0
3018,1,0,0,0,0
3019,1,0,0,0,0
3020,0,1,0,0,0
3021,0,1,0,0,0
2183,0,1,0,0,0
3022,0,1,0,0,0
3023,1,0,0,0,0
3025,0,0,1,0,0
3026,1,0,0,0,0
3027,1,0,0,0,0
3028,0,0,1,0,0
3029,1,0,0,0,0
3030,1,0,0,0,0
3031,1,0,0,0,0
3033,1,0,0,0,0
2402,0,0,1,0,0
3034,0,1,0,0,0
2969,1,0,0,0,0
3035,1,0,0,0,0
3036,1,0,0,0,0
3037,1,0,0,0,0
3038,0,1,0,0,0
3041,1,0,0,0,0
3040,0,1,0,0,0
3045,0,0,1,0,0
3046,1,0,0,0,0
3044,1,0,0,0,0
3048,0,0,1,0,0
3049,1,0,0,0,0
3050,0,1,0,0,0
3051,1,0,0,0,0
3052,0,0,1,0,0
3053,1,0,0,0,0
3054,1,0,0,0,0
3055,1,0,0,0,0
3058,0,0,1,0,0
3059,1,0,0,0,0
2949,0,0,1,0,0
3060,0,0,1,0,0
3063,0,1,0,0,0
3064,1,0,0,0,0
3065,0,1,0,0,0
3066,1,0,0,0,0
3067,1,0,0,0,0
3068,1,0,0,0,0
3070,1,0,0,0,0
3069,1,0,0,0,0
3073,1,0,0,0,0
3075,1,0,0,0,0
3076,1,0,0,0,0
3071,0,0,1,0,0
3077,1,0,0,0,0
3078,1,0,0,0,0
3080,1,0,0,0,0
3081,0,0,1,0,0
3082,1,0,0,0,0
3083,1,0,0,0,0
3084,0,0,1,0,0
2692,1,0,0,0,0
3056,0,1,0,0,0
3085,1,0,0,0,0
3086,0,0,1,0,0
3087,1,0,0,0,0
3088,1,0,0,0,0
3089,1,0,0,0,0
3090,1,0,0,0,0
2890,1,0,0,0,0
3092,1,0,0,0,0
3093,1,0,0,0,0
3094,1,0,0,0,0
3095,1,0,0,0,0
3097,0,1,0,0,0
3098,0,0,1,0,0
3099,1,0,0,0,0
3079,1,0,0,0,0
3102,1,0,0,0,0
3103,1,0,0,0,0
3104,1,0,0,0,0
3105,1,0,0,0,0
3106,1,0,0,0,0
3107,1,0,0,0,0
3108,1,0,0,0,0
3109,0,0,1,0,0
3110,1,0,0,0,0
3111,1,0,0,0,0
3112,1,0,0,0,0
3114,1,0,0,0,0
3115,1,0,0,0,0
3116,1,0,0,0,0
3117,1,0,0,0,0
3118,1,0,0,0,0
3119,1,0,0,0,0
3120,1,0,0,0,0
3122,1,0,0,0,0
3123,1,0,0,0,0
3124,1,0,0,0,0
3125,1,0,0,0,0
3127,0,1,0,0,0
3128,1,0,0,0,0
3129,1,0,0,0,0
3132,1,0,0,0,0
3047,1,0,0,0,0
3138,1,0,0,0,0
3139,1,0,0,0,0
3140,1,0,0,0,0
3141,1,0,0,0,0
3142,1,0,0,0,0
3145,1,0,0,0,0
3113,1,0,0,0,0
3146,1,0,0,0,0
3147,0,0,1,0,0
3148,0,0,1,0,0
3149,1,0,0,0,0
3150,0,0,1,0,0
3151,0,0,1,0,0
3144,0,0,1,0,0
3153,1,0,0,0,0
3154,0,0,1,0,0
3137,1,0,0,0,0
3155,1,0,0,0,0
3156,1,0,0,0,0
3136,0,0,1,0,0
3157,1,0,0,0,0
3158,0,0,1,0,0
3121,1,0,0,0,0
3159,1,0,0,0,0
3161,1,0,0,0,0
3163,1,0,0,0,0
3164,1,0,0,0,0
3165,0,0,1,0,0
3166,1,0,0,0,0
3162,1,0,0,0,0
3167,0,0,1,0,0
3169,0,0,1,0,0
3171,1,0,0,0,0
2759,1,0,0,0,0
3173,1,0,0,0,0
3174,0,0,1,0,0
3175,0,1,0,0,0
3176,0,0,1,0,0
3177,1,0,0,0,0
3178,1,0,0,0,0
3179,1,0,0,0,0
3180,0,1,0,0,0
3181,1,0,0,0,0
3172,1,0,0,0,0
3182,1,0,0,0,0
3183,0,1,0,0,0
3185,1,0,0,0,0
3184,1,0,0,0,0
3187,1,0,0,0,0
3188,1,0,0,0,0
3190,0,0,1,0,0
3191,1,0,0,0,0
3192,1,0,0,0,0
3024,1,0,0,0,0
3193,1,0,0,1,1
3194,1,0,0,0,0
3195,1,0,0,0,0
3196,1,0,0,0,0
3197,0,0,1,0,0
3198,1,0,0,0,0
3199,0,1,0,0,0
3200,1,0,0,0,0
3201,1,0,0,0,0
3202,1,0,0,0,0
3203,1,0,0,0,0
3204,1,0,0,0,0
2526,0,1,0,0,0
3205,1,0,0,0,0
3206,1,0,0,0,0
3208,0,1,0,0,0
3209,0,1,0,0,0
3210,1,0,0,0,0
3211,1,0,0,0,0
3212,1,0,0,0,0
3213,1,0,0,0,0
3214,0,1,0,0,0
3215,1,0,0,0,0
3061,1,0,0,0,0
3216,1,0,0,0,0
3217,1,0,0,0,0
3218,0,0,1,0,0
3219,1,0,0,0,0
3220,1,0,0,0,0
3221,1,0,0,0,0
3222,1,0,0,0,0
3223,0,0,1,0,0
3224,1,0,0,0,0
3226,1,0,0,0,0
3227,1,0,0,0,0
3228,0,1,0,0,0
3229,1,0,0,0,0
3230,0,0,1,0,0
3043,0,1,0,0,0
3231,1,0,0,0,0
3232,1,0,0,0,0
3233,1,0,0,0,0
3234,0,0,1,0,0
3235,0,0,1,0,0
3237,1,0,0,0,0
3238,0,1,0,0,0
3239,0,1,0,0,0
3240,0,0,1,0,0
3241,0,0,1,0,0
3225,0,0,1,0,0
3242,1,0,0,0,0
3243,1,0,0,0,0
3244,0,0,1,0,0
3032,0,0,1,0,0
3062,1,0,0,0,0
3245,1,0,0,0,0
3246,0,1,0,0,0
3248,1,0,0,0,0
3249,1,0,0,0,0
3207,1,0,0,0,0
3250,0,0,1,0,0
3251,1,0,0,0,0
3252,0,0,1,0,0
3253,1,0,0,0,0
3254,1,0,0,0,0
3255,0,0,1,0,0
3258,1,0,0,0,0
3259,1,0,0,0,0
3260,0,0,1,0,0
3261,0,0,1,0,0
3262,1,0,0,0,0
3263,0,0,1,0,0
3264,1,0,0,0,0
3265,0,1,0,0,0
2465,1,0,0,0,0
3266,1,0,0,0,0
3267,1,0,0,0,0
3269,1,0,0,0,0
3268,0,1,0,0,0
3270,1,0,0,0,0
3271,0,0,1,0,0
3274,0,1,0,0,0
3275,1,0,0,0,0
2958,0,0,1,0,0
3273,1,0,0,1,1
3276,1,0,0,0,0
3042,0,1,0,0,0
3277,1,0,0,0,0
3279,0,0,1,0,0
2913,1,0,0,0,0
3135,0,0,1,0,0
3072,1,0,0,0,0
3280,1,0,0,0,0
3281,1,0,0,0,0
3282,1,0,0,0,0
3283,1,0,0,0,0
3284,0,0,1,0,0
3285,0,1,0,0,0
3236,0,1,0,0,0
3286,1,0,0,0,0
3287,1,0,0,0,0
3289,0,0,1,0,0
3290,1,0,0,0,0
3291,0,0,1,0,0
3292,0,0,1,0,0
3294,0,0,1,0,0
3295,1,0,0,0,0
3296,1,0,0,0,0
3293,1,0,0,0,0
3297,1,0,0,0,0
3298,0,0,1,0,0
3299,0,0,1,0,0
3301,1,0,0,0,0
3091,0,1,0,0,0
3303,1,0,0,0,0
3304,0,1,0,0,0
3305,1,0,0,0,0
3306,0,0,1,0,0
3307,1,0,0,0,0
3308,1,0,0,0,0
3309,0,1,0,0,0
3312,0,0,1,0,0
3313,0,1,0,0,0
3310,0,1,0,0,0
3314,0,1,0,1,1
3257,0,0,1,0,0
3315,0,1,0,0,0
3316,1,0,0,0,0
3317,1,0,0,0,0
3318,1,0,0,0,0
3319,1,0,0,0,0
3320,1,0,0,0,0
3321,0,1,0,0,0
3322,1,0,0,0,0
3323,0,1,0,0,0
3324,0,0,1,0,0
3325,1,0,0,0,0
3327,1,0,0,0,0
3326,1,0,0,0,0
3329,0,0,1,0,0
3331,0,0,1,0,0
3332,1,0,0,0,0
3333,0,1,0,0,0
3334,0,1,0,0,0
3335,0,1,0,0,0
3336,0,1,0,0,0
3337,0,1,0,0,0
3338,1,0,0,0,0
3340,1,0,0,0,0
3341,0,0,1,0,0
3342,1,0,0,0,0
3343,1,0,0,0,0
3344,0,0,1,0,0
3345,0,0,1,0,0
3346,0,0,1,0,0
3347,1,0,0,0,0
3348,0,0,1,0,0
3349,1,0,0,0,0
3351,0,1,0,0,0
3352,0,1,0,0,0
3353,0,0,1,0,0
3354,0,0,1,0,0
3355,1,0,0,0,0
3357,1,0,0,0,0
3358,0,0,1,0,0
3359,1,0,0,0,0
3360,0,0,1,0,0
3361,0,0,1,0,0
3362,1,0,0,0,0
3363,1,0,0,0,0
3364,1,0,0,0,0
3365,0,0,1,0,0
3366,1,0,0,0,0
3368,1,0,0,0,0
3369,1,0,0,0,0
3371,1,0,0,0,0
3372,1,0,0,0,0
3373,1,0,0,0,0
3374,0,1,0,0,0
3375,1,0,0,0,0
3377,1,0,0,0,0
3378,0,0,1,0,0
2966,1,0,0,0,0
3379,1,0,0,0,0
3380,1,0,0,0,0
3382,0,0,1,0,0
3370,1,0,0,0,0
3383,0,0,1,0,0
3381,1,0,0,0,0
3384,1,0,0,0,0
3328,0,0,1,0,0
3376,0,0,1,0,0
3386,0,1,0,0,0
3387,0,0,1,0,0
3388,0,1,0,0,0
3390,1,0,0,0,0
3391,1,0,0,0,0
3393,1,0,0,0,0
3394,1,0,0,0,0
3395,1,0,0,0,0
3288,1,0,0,0,0
3396,1,0,0,0,0
3397,1,0,0,0,1
3367,1,0,0,0,0
3398,1,0,0,0,0
3385,0,0,1,0,0
3399,1,0,0,0,0
